File,ID,Site,District,State,Year,Field,Dated,Latitude,Longitude,Accuracy,Ins_ID,Institute,Institute-2,Institute-3,Institute-4,Team,Archaeologist,Archaeologist-2,Archaeologist-3,Archaeologist-4,Archaeologist-5,Archaeologist-6,Archaeologist-7,Notes,Reference,Source
IAR_1950s_160111_clean.csv,,Chakramdas,Muzaffarpur,Bihar,1954,Exploration,NBPW,25.996113,85.115518,3,2,KP Jayaswal Research Institute,,,,,Viyayakanta Mishra,,,,,,,notes pottery,IAR 1955: 59-62,
IAR_1950s_160111_clean.csv,,Pirnagara,Munger,Bihar,1954,Exploration,NBPW,25.374756,86.473525,3,2,KP Jayaswal Research Institute,,,,,Viyayakanta Mishra,,,,,,,notes pottery,IAR 1955: 59-62,
IAR_1950s_160111_clean.csv,,Kalavad,Halar,Gujarat,1954,Exploration,?,22.21481988,70.38256737,,3,Gujarat State,,,,Archaeology and Museums,,,,,,,,notes pottery,IAR 1955: 59-62,
IAR_1950s_160111_clean.csv,,Arena,Sorath,Gujarat,1954,Exploration,?,21.468982,70.370291,3,3,Gujarat State,,,,Archaeology and Museums,,,,,,,,notes pottery,IAR 1955: 59-62,
IAR_1950s_160111_clean.csv,,Boricha,Sorath,Gujarat,1954,Exploration,?,21.468982,70.370291,3,3,Gujarat State,,,,Archaeology and Museums,,,,,,,,notes pottery,IAR 1955: 59-62,
IAR_1950s_160111_clean.csv,,Sutrapada,Sorath,Gujarat,1954,Exploration,?,20.843683,70.475919,3,3,Gujarat State,,,,Archaeology and Museums,,,,,,,,notes pottery,IAR 1955: 59-62,
IAR_1950s_160111_clean.csv,,Bhadaria,Sorath,Gujarat,1954,Exploration,?,21.468982,70.370291,3,3,Gujarat State,,,,Archaeology and Museums,,,,,,,,notes pottery,IAR 1955: 59-62,
IAR_1950s_160111_clean.csv,,Yegumalli Tatakonda,East Godavari,Andhra Pradesh,1954,Exploration,?,17.32125,82.040714,3,1,Survey,,,,South-eastern,AS Gadre,,,,,,,notes pottery,IAR 1955: 59-62,
IAR_1950s_160111_clean.csv,,Lingarau-palem,Anantapur,Andhra Pradesh,1954,Exploration,?,14.681888,77.600591,3,2,Kannada Research Institute,,,,,BK Thapar,,,,,,,notes pottery,IAR 1955: 59-62,
IAR_1950s_160111_clean.csv,,Herakal,Dharwar,Karnataka,1954,Exploration,Andhra,15.458924,75.007808,3,2,Kannada Research Institute,,,,,BK Thapar,,,,,,,notes pottery,IAR 1955: 59-62,
IAR_1950s_160111_clean.csv,,Ittagi,Dharwar,Karnataka,1954,Exploration,Megalithic,15.342263,75.143463,9,2,Kannada Research Institute,,,,,BK Thapar,,,,,,,notes pottery,IAR 1955: 59-62,
IAR_1950s_160111_clean.csv,,Pattadakal,Bijapur,Karnataka,1954,Exploration,Megalithic,16.830171,75.710031,3,2,Kannada Research Institute,,,,,BK Thapar,,,,,,,notes pottery,IAR 1955: 59-62,
IAR_1950s_160111_clean.csv,,Bhanpura,Mandasor,Madhya Pradesh,1954,Exploration,10th-11th,24.513182,75.747324,3,3,Madhya Pradesh State,,,,Archaeology and Museums,,,,,,,,notes pottery,IAR 1955: 59-62,
IAR_1950s_160111_clean.csv,,Navli,Mandasor,Madhya Pradesh,1954,Exploration,10th-11th,24.615873,75.742964,3,3,Madhya Pradesh State,,,,Archaeology and Museums,,,,,,,,notes pottery,IAR 1955: 59-62,
IAR_1950s_160111_clean.csv,,Kethuli,Mandasor,Madhya Pradesh,1954,Exploration,10th-11th,24.626864,75.827248,3,3,Madhya Pradesh State,,,,Archaeology and Museums,,,,,,,,notes pottery,IAR 1955: 59-62,
IAR_1950s_160111_clean.csv,,Taksake-swar,Mandasor,Madhya Pradesh,1954,Exploration,10th-11th,24.076836,75.069295,3,3,Madhya Pradesh State,,,,Archaeology and Museums,,,,,,,,notes pottery,IAR 1955: 59-62,
IAR_1950s_160111_clean.csv,,Hinglagarh,Mandasor,Madhya Pradesh,1954,Exploration,10th-11th,24.718522,75.783659,3,3,Madhya Pradesh State,,,,Archaeology and Museums,,,,,,,,notes pottery,IAR 1955: 59-62,
IAR_1950s_160111_clean.csv,,Chainpur,Mandasor,Madhya Pradesh,1954,Exploration,10th-11th,24.076836,75.069295,3,3,Madhya Pradesh State,,,,Archaeology and Museums,,,,,,,,notes pottery,IAR 1955: 59-62,
IAR_1950s_160111_clean.csv,,Sheopur,Mandasor,Madhya Pradesh,1954,Exploration,10th-11th,24.076836,75.069295,3,3,Madhya Pradesh State,,,,Archaeology and Museums,,,,,,,,notes pottery,IAR 1955: 59-62,
IAR_1950s_160111_clean.csv,,Charthana,Parbhani,Maharashtra,1954,Exploration,?,19.626291,76.540875,3,3,Hyderabad State,,,,Archaeology and Museums,,,,,,,,notes pottery,IAR 1955: 59-62,
IAR_1950s_160111_clean.csv,,Madharam,Nalgonda,Andhra Pradesh,1954,Exploration,?,17.094416,79.775032,3,3,Hyderabad State,,,,Archaeology and Museums,,,,,,,,notes pottery,IAR 1955: 59-62,
IAR_1950s_160111_clean.csv,,Patancheru,Medak,Andhra Pradesh,1954,Exploration,?,17.528743,78.266725,3,3,Hyderabad State,,,,Archaeology and Museums,,,,,,,,notes pottery,IAR 1955: 59-62,
IAR_1950s_160111_clean.csv,,Gandipet,Hyderabad,Andhra Pradesh,1954,Exploration,?,17.380686,78.324479,3,3,Hyderabad State,,,,Archaeology and Museums,,,,,,,,notes pottery,IAR 1955: 59-62,
IAR_1950s_160111_clean.csv,,Kalyani,Bidar,Karnataka,1954,Exploration,?,17.91488,77.50461,3,3,Hyderabad State,,,,Archaeology and Museums,,,,,,,,notes pottery,IAR 1955: 59-62,
IAR_1950s_160111_clean.csv,,Prabhas Patan,Gir Somnath,Gujarat,1954,Exploration,?,20.888211,70.405998,3,3,Gujarat State,,,,Archaeology and Museums,,,,,,,,notes pottery,IAR 1955: 59-62,
IAR_1950s_160111_clean.csv,,Abaneri,Dausa,Rajasthan,1954,Exploration,?,26.645819,76.268187,3,3,Rajasthan State,,,,Archaeology and Museums,,,,,,,,notes pottery,IAR 1955: 59-62,
IAR_1950s_160111_clean.csv,,Kiradu,Barmer,Rajasthan,1954,Exploration,?,25.75464,71.098497,5,3,Rajasthan State,,,,Archaeology and Museums,,,,,,,,notes pottery,IAR 1955: 59-62,
IAR_1950s_160111_clean.csv,,Bariyari,Banda,Uttar Pradesh,1955,Exploration,Stone Age,25.240847,80.386742,3,2,University of Allahabad,,,,,GR Sharma,,,,,,,"notes proximity to Kausambi and tributary of Yamuna; 3 terraces, Madras complex, Levallois, and Upper Paleolithic, microlithic, no pottery ",IAR 1956: 04,
IAR_1950s_160111_clean.csv,,Siddapura,Banda,Uttar Pradesh,1955,Exploration,Microlithic,25.479622,80.338021,3,2,University of Allahabad,,,,,GR Sharma,,,,,,,"notes lithics, bone tools and horn, pottery",IAR 1956: 04,
IAR_1950s_160111_clean.csv,,Khoh,Banda,Uttar Pradesh,1955,Exploration,?,25.479622,80.338021,3,2,University of Allahabad,,,,,GR Sharma,,,,,,,notes proximity to Karvi within 8 mile radius; stone celts,IAR 1956: 04,
IAR_1950s_160111_clean.csv,,Agarhunda,Banda,Uttar Pradesh,1955,Exploration,?,25.391276,80.929068,3,2,University of Allahabad,,,,,GR Sharma,,,,,,,notes proximity to Karvi within 8 mile radius; stone celts,IAR 1956: 04,
IAR_1950s_160111_clean.csv,,Marjadpura,Banda,Uttar Pradesh,1955,Exploration,?,25.479622,80.338021,3,2,University of Allahabad,,,,,GR Sharma,,,,,,,notes proximity to Karvi within 8 mile radius; stone celts,IAR 1956: 04,
IAR_1950s_160111_clean.csv,,Chakond,Banda,Uttar Pradesh,1955,Exploration,?,25.479622,80.338021,3,2,University of Allahabad,,,,,GR Sharma,,,,,,,notes proximity to Karvi within 8 mile radius; stone celts,IAR 1956: 04,
IAR_1950s_160111_clean.csv,,Nevasa,Ahmednagar,Maharashtra,1955,Exploration,Stone Age,19.551177,74.928106,3,2,Deccan College,,,,,HD Sankalia,SB Deo,,,,,,"notes Godavari and Pravara basins; Series I on dolerite and II on chert, agate, jasper, Levallois in between",IAR 1956: 05,
IAR_1950s_160111_clean.csv,,Akola,Ahmednagar,Maharashtra,1955,Exploration,Stone Age,19.54063,74.005428,3,2,Deccan College,,,,,HD Sankalia,SB Deo,,,,,,notes 100 mile distance between Akola and Pravana-Sangam - Series I and II,IAR 1956: 05,
IAR_1950s_160111_clean.csv,,Dhandharphal,Ahmednagar,Maharashtra,1955,Exploration,Stone Age,19.532021,74.118857,3,2,Deccan College,,,,,HD Sankalia,SB Deo,,,,,,Series II,IAR 1956: 05,
IAR_1950s_160111_clean.csv,,Belapur,Ahmednagar,Maharashtra,1955,Exploration,Stone Age,19.574869,74.645899,3,2,Deccan College,,,,,HD Sankalia,SB Deo,,,,,,Series II,IAR 1956: 05,
IAR_1950s_160111_clean.csv,,Kolhar,Ahmednagar,Maharashtra,1955,Exploration,Stone Age,19.204544,74.888722,3,2,Deccan College,,,,,HD Sankalia,SB Deo,,,,,,Series II,IAR 1956: 05,
IAR_1950s_160111_clean.csv,,Kadit Khurd,Ahmednagar,Maharashtra,1955,Exploration,Stone Age,19.095208,74.749592,3,2,Deccan College,,,,,HD Sankalia,SB Deo,,,,,,Series II and pottery,IAR 1956: 05,
IAR_1950s_160111_clean.csv,,Shenvadigaon,Ahmednagar,Maharashtra,1955,Exploration,Stone Age,19.350367,75.219372,3,2,Deccan College,,,,,HD Sankalia,SB Deo,,,,,,Series II,IAR 1956: 05,
IAR_1950s_160111_clean.csv,,Kopare,Ahmednagar,Maharashtra,1955,Exploration,Stone Age,19.512185,74.784176,3,2,Deccan College,,,,,HD Sankalia,SB Deo,,,,,,Series II,IAR 1956: 05,
IAR_1950s_160111_clean.csv,,Punatgaon,Ahmednagar,Maharashtra,1955,Exploration,Stone Age,19.568904,74.854368,3,2,Deccan College,,,,,HD Sankalia,SB Deo,,,,,,Series II,IAR 1956: 05,
IAR_1950s_160111_clean.csv,,Chikhali,Ahmednagar,Maharashtra,1955,Exploration,Stone Age,18.880233,74.697126,3,2,Deccan College,,,,,HD Sankalia,SB Deo,,,,,,Series I and II,IAR 1956: 05,
IAR_1950s_160111_clean.csv,,Vanghikhurd,Ahmednagar,Maharashtra,1955,Exploration,Stone Age,19.095208,74.749592,3,2,Deccan College,,,,,HD Sankalia,SB Deo,,,,,,Series I and II,IAR 1956: 05,
IAR_1950s_160111_clean.csv,,Sangam,Ahmednagar,Maharashtra,1955,Exploration,Stone Age,19.2424,73.1639,3,2,Deccan College,,,,,HD Sankalia,SB Deo,,,,,,Series I and II,IAR 1956: 05,
IAR_1950s_160111_clean.csv,,Belpandhari,Ahmednagar,Maharashtra,1955,Exploration,Stone Age,19.606494,74.87447,3,2,Deccan College,,,,,HD Sankalia,SB Deo,,,,,,notes Godavari basin; 20 mile radius from Nevasa; tools and fossil bones; Series I and II,IAR 1956: 05,
IAR_1950s_160111_clean.csv,,Warkhed,Ahmednagar,Maharashtra,1955,Exploration,Stone Age,19.330649,75.361622,3,2,Deccan College,,,,,HD Sankalia,SB Deo,,,,,,notes Godavari basin; 20 mile radius from Nevasa; tools and fossil bones; Series I and II,IAR 1956: 05,
IAR_1950s_160111_clean.csv,,Kalegaon,Ahmednagar,Maharashtra,1955,Exploration,Stone Age,19.524963,74.968367,3,2,Deccan College,,,,,HD Sankalia,SB Deo,,,,,,notes Godavari basin; 20 mile radius from Nevasa; tools and fossil bones; Series I and II,IAR 1956: 05,
IAR_1950s_160111_clean.csv,,Shivyogamandir,Ahmednagar,Maharashtra,1955,Exploration,Stone Age,19.095208,74.749592,3,2,Kannada Research Institute,,,,,SS Malwad,HD Sankalia,,,,,,notes work in Bombay-Karnataka; pebble-bed; Series I,IAR 1956: 05,
IAR_1950s_160111_clean.csv,,Angavadi,Ahmednagar,Maharashtra,1955,Exploration,Stone Age,19.56047,74.625249,9,2,Kannada Research Institute,,,,,SS Malwad,HD Sankalia,,,,,,"Series I, II, III (microliths on chert)",IAR 1956: 05,
IAR_1950s_160111_clean.csv,,Bagalkot,Ahmednagar,Maharashtra,1955,Exploration,Stone Age,19.095208,74.749592,3,2,Kannada Research Institute,,,,,SS Malwad,HD Sankalia,,,,,,Series I and II,IAR 1956: 5,
IAR_1950s_160111_clean.csv,,Kerkal,Ahmednagar,Maharashtra,1955,Exploration,Stone Age,19.095208,74.749592,3,2,Kannada Research Institute,,,,,SS Malwad,HD Sankalia,,,,,,Series I and II,IAR 1956: 05,
IAR_1950s_160111_clean.csv,,Kolhar,Ahmednagar,Maharashtra,1955,Exploration,Stone Age,19.204544,74.888722,3,2,Kannada Research Institute,,,,,SS Malwad,HD Sankalia,,,,,,Series I and II,IAR 1956: 05,
IAR_1950s_160111_clean.csv,,Almatti,Ahmednagar,Maharashtra,1955,Exploration,Stone Age,19.095208,74.749592,3,2,Kannada Research Institute,,,,,SS Malwad,HD Sankalia,,,,,,Series I and II,IAR 1956: 05,
IAR_1950s_160111_clean.csv,,Bilgi,Ahmednagar,Maharashtra,1955,Exploration,Stone Age,19.095208,74.749592,3,2,Kannada Research Institute,,,,,SS Malwad,HD Sankalia,,,,,,Series II and III,IAR 1956: 05,
IAR_1950s_160111_clean.csv,,Shidlaphadi,Ahmednagar,Maharashtra,1955,Exploration,Stone Age,19.095208,74.749592,3,2,Kannada Research Institute,,,,,SS Malwad,HD Sankalia,,,,,,"notes rock-shelter, microliths, pottery; inscriptions - 5-6thAD",IAR 1956: 05,
IAR_1950s_160111_clean.csv,,Hangal,Ahmednagar,Maharashtra,1955,Exploration,Stone Age,19.095208,74.749592,3,2,Kannada Research Institute,,,,,SS Malwad,HD Sankalia,,,,,,occupational deposit,IAR 1956: 05,
IAR_1950s_160111_clean.csv,,Banavasi,Ahmednagar,Maharashtra,1955,Exploration,Stone Age,19.095208,74.749592,3,2,Kannada Research Institute,,,,,SS Malwad,HD Sankalia,,,,,,occupational deposit,IAR 1956: 05,
IAR_1950s_160111_clean.csv,,Hale-Bankapur,Ahmednagar,Maharashtra,1955,Exploration,Stone Age,19.095208,74.749592,3,2,Kannada Research Institute,,,,,SS Malwad,HD Sankalia,,,,,,occupational deposit,IAR 1956: 05,
IAR_1950s_160111_clean.csv,,Lothal,Ahmedabad,Gujarat,1955,Excavation,Harappan,22.553712,72.223735,3,1,Survey,,,,,Western Circle,,,,,,,"notes three occupation periods: pre-defence, defence, post-defence, all Harappan; before defence, suffer from floods on Bhogavo and Sabarmati; dwellings on platform; drains, pottery, steatite seals",IAR 1958: 6-7,
IAR_1950s_160111_clean.csv,,Amra,Halar,Gujarat,1955,Excavation,Harappan,22.408175,69.8709,,3,Saurashtra State,"MS University, Baroda",,,,PP Pandya,B Subbarao,,,,,,"notes proximity to stream, 3 miles from Lakhabaval; Harappan pottery; 'inverted firing, showing that the technique was known to Harappans'",IAR 1956: 07,
IAR_1950s_160111_clean.csv,,Somnath,Sorath,Gujarat,1955,Excavation,Harappan,21.481794,70.350758,5,3,Saurashtra State,"MS University, Baroda",,,,PP Pandya,B Subbarao,,,,,,"notes proximity from Prabhas Patan, 2 miles; five successive periods: lustrous Rangpur II and steatite beads, microliths, lustrous red ware, burnished black-red ware like central and south India, plain red ware, structures of rubble and red polished ware with Gupta and Valabhi coins",IAR 1956: 7-8,
IAR_1950s_160111_clean.csv,,Nevasa,Ahmednagar,Maharashtra,1955,Excavation,Neolithic,19.551177,74.928106,3,2,Deccan College,,,,,HD Sankalia,SB Deo,,,,,,"notes four periods: Stone age series I and II, periods III, IV, V, VI; III has burials, unoccupied gap before IV, early historic or Satavahana: use Wheeler's date and coins; V is Indo-Roman, VI is Medieval; includes drawings",IAR 1956: 8-11,
IAR_1950s_160111_clean.csv,,Ahar,Udaipur,Rajasthan,1955,Excavation,Chalcolithic,24.587982,73.720755,3,3,Rajasthan State,,,,,RC Agrawala,,,,,,,"notes three periods: microliths, pottery, beads; black-cream ware; no third period, PGW absent,  but 'designs on black-and-red ware Period 1 were strongly reminiscent of those on the former ie PGW'",IAR 1956: 11,
IAR_1950s_160111_clean.csv,,Nagda,Ujjain,Madhya Pradesh,1955,Excavation,Chalcolithic,23.44546,75.416992,3,1,Survey,,,,,Excavations Branch,,,,,,,"notes three periods: chalcolithic with mud-brick massive structures, pottery, microliths; black-red ware, mud-brick structures; NBPW and mud-brick; includes section and pottery drawing",IAR 1956: 11-15,
IAR_1950s_160111_clean.csv,,Ujjain,Ujjain,Madhya Pradesh,1955,Excavation,Chalcolithic,23.179301,75.78491,3,1,Survey,,,,,Excavations Branch,,,,,,,"notes two periods: NBPW and flood, medieval",IAR 1956: 16,
IAR_1950s_160111_clean.csv,,Kanauj,Farrukhabad,Uttar Pradesh,1955,Excavation,PGW,27.168117,79.517785,5,1,Survey,,,,,Excavations Branch,,,,,,,"notes four periods: structures, pottery; includes photos",IAR 1956: 16-17,
IAR_1950s_160111_clean.csv,,Kausambi,Allahabad,Uttar Pradesh,1955,Excavation,NBPW,25.435801,81.846311,3,2,University of Allahabad,,,,,GR Sharma,,,,,,,notes historical significance; stupa; includes plan,IAR 1956: 17-19,
IAR_1950s_160111_clean.csv,,Pataliputra,Patna,Bihar,1955,Excavation,NBPW,25.594095,85.137565,3,2,KP Jayaswal Research Institute,,,,,Viyayakanta Mishra,,,,,,,"notes pottery, structures, bricks, figurines, copper, gold, iron, upto medieval, 1600; includes photos",IAR 1956: 19-23,
IAR_1950s_160111_clean.csv,,Kunnattur,Chingleput,Tamil Nadu,1955,Excavation,Megalithic,12.683995,79.983348,3,1,Survey,,,,,Southern Circle,Ballabh Saran,,,,,,"notes cairn circle; iron, sarcophagus, no skeletons",IAR 1956: 23,
IAR_1950s_160111_clean.csv,,Nagarjunakonda,Guntur,Andhra Pradesh,1955,Excavation,Ikshvakus,16.52249,79.240886,3,1,Survey,,,,,,,,,,,,"notes monasteries, stupas, medieval temple, inscriptions; inlcudes photos",IAR 1956: 23-26,
IAR_1950s_160111_clean.csv,,Sirpur,Raipur,Madhya Pradesh,1955,Excavation,Sarabhapura,22.751069,77.780967,3,2,University of Saugor,,,,,MG Dikshit,,,,,,,"notes gold coin, structures, copper coins, monastery; includes photos",IAR 1956: 26-27,
IAR_1950s_160111_clean.csv,,Nanjalur,Cuddalore,Tamil Nadu,1955,Exploration,Megalithic,11.36623,79.657228,3,1,Survey,,,,Southern Circle,Ballabh Saran,,,,,,,notes urn fields,IAR 1956: 27,
IAR_1950s_160111_clean.csv,,Kattumannargudi,Cuddalore,Tamil Nadu,1955,Exploration,Megalithic,11.279966,79.551914,3,1,Survey,,,,Southern Circle,Ballabh Saran,,,,,,,notes urn fields,IAR 1956: 27,
IAR_1950s_160111_clean.csv,,Kumaramangalam,Cuddalore,Tamil Nadu,1955,Exploration,Megalithic,11.489819,79.386302,3,1,Survey,,,,Southern Circle,Ballabh Saran,,,,,,,notes urn fields,IAR 1956: 27,
IAR_1950s_160111_clean.csv,,Therazhandur,Thanjavur,Tamil Nadu,1955,Exploration,Megalithic,11.037168,79.586649,5,1,Survey,,,,Southern Circle,Ballabh Saran,,,,,,,notes urn fields,IAR 1956: 27,
IAR_1950s_160111_clean.csv,,Kandhahai,Thanjavur,Tamil Nadu,1955,Exploration,Megalithic,10.786999,79.137827,3,1,Survey,,,,Southern Circle,Ballabh Saran,,,,,,,notes urn fields,IAR 1956: 27,
IAR_1950s_160111_clean.csv,,Pittachcheri,Thanjavur,Tamil Nadu,1955,Exploration,Megalithic,10.786999,79.137827,3,1,Survey,,,,Southern Circle,Ballabh Saran,,,,,,,notes urn fields,IAR 1956: 27,
IAR_1950s_160111_clean.csv,,Perumkadambalur,Thanjavur,Tamil Nadu,1955,Exploration,Megalithic,10.786999,79.137827,3,1,Survey,,,,Southern Circle,Ballabh Saran,,,,,,,notes urn fields,IAR 1956: 27,
IAR_1950s_160111_clean.csv,,Palaya-gandharyakottai,Thanjavur,Tamil Nadu,1955,Exploration,Megalithic,10.597244,79.023539,3,1,Survey,,,,Southern Circle,Ballabh Saran,,,,,,,notes urn fields,IAR 1956: 27,
IAR_1950s_160111_clean.csv,,Nattamedu,Cuddalore,Tamil Nadu,1955,Exploration,Roman,11.501157,79.63056,3,1,Survey,,,,Southern Circle,Ballabh Saran,,,,,,,notes urn fields,IAR 1956: 27,
IAR_1950s_160111_clean.csv,,Gangaikondacholpuram,Tiruchirapalli,Tamil Nadu,1955,Exploration,Rajendra I,10.790483,78.704673,3,1,Survey,,,,Southern Circle,Ballabh Saran,,,,,,,"notes fortification, temple, capital of Rajendra I (1011-1044)",IAR 1956: 27,
IAR_1950s_160111_clean.csv,,Tanjore,Thanjavur,Tamil Nadu,1955,Exploration,?,10.786999,79.137827,3,1,Survey,,,,Southern Circle,Ballabh Saran,,,,,,,"notes fortification, temple",IAR 1956: 27-28,
IAR_1950s_160111_clean.csv,,Nagarjunakonda Valley,Guntur,Andhra Pradesh,1955,Exploration,Stone Age,16.306652,80.43654,3,1,Survey,,,,,KV Soundara Rajan,,,,,,,"notes paleolithis, microliths",IAR 1958: 68,
IAR_1950s_160111_clean.csv,,Banasandra Hill,Tumkur,Karnataka,1955,Exploration,Paleolithic,13.339168,77.113998,3,1,Survey,,,,,M Seshadri,,,,,,,notes quartzite pebbles,IAR 1958: 68,
IAR_1950s_160111_clean.csv,,Nandikeswar,Bijapur,Karnataka,1955,Exploration,Paleolithic,16.830171,75.710031,3,1,Survey,,,,,MN Deshpande,,,,,,,notes river-bed and handaxes,IAR 1958: 68,
IAR_1950s_160111_clean.csv,,Khed,Pune,Maharashtra,1955,Exploration,Paleolithic,18.34401,73.843009,3,2,Deccan College,,,,,Zainuddin Ansari,,,,,,,notes Series II,IAR 1958: 68,
IAR_1950s_160111_clean.csv,,Induri,Pune,Maharashtra,1955,Exploration,Paleolithic,18.733959,73.721306,3,2,Deccan College,,,,,Zainuddin Ansari,,,,,,,notes Series II,IAR 1958: 68,
IAR_1950s_160111_clean.csv,,Chinchani,Pune,Maharashtra,1955,Exploration,Paleolithic,18.66005,74.492859,3,2,Deccan College,,,,,Zainuddin Ansari,,,,,,,notes Series II,IAR 1958: 68,
IAR_1950s_160111_clean.csv,,Mandasor,Mandasor,Madhya Pradesh,1955,Exploration,Paleolithic,24.076836,75.069295,3,2,Deccan College,,,,,AP Khatri,,,,,,,notes tools; previous work,IAR 1958: 68,
